Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
VPS72 human tf ARCHS4 coexpression	27/299	2.61569857460551E-17	2.8273323683690467E-15	0	0	10.19344040247678	389.2101755753737	DTYMK;CUEDC2;NDUFB8;NDUFB7;MRPS12;UQCR11;RPL8;HSD17B10;NUBP2;PSMB6;TUBA1B;TUBA1A;EXOSC4;POLD2;TPI1;TUBB;MRPL27;MRPL28;NME1;YIF1B;TUFM;NDUFS8;UQCRQ;AURKAIP1;VPS25;ITPA;COPE
MRPL28 human tf ARCHS4 coexpression	25/299	2.57405863604389E-15	2.5504630985468206E-13	0	0	9.270928375912408	311.44100873299936	AHCY;NDUFB7;MPG;MRPS12;RPL8;HSD17B10;NUBP2;EXOSC4;POLD2;PPP1R14B;SIVA1;DCXR;YIF1B;TUFM;NDUFS8;EIF6;SNX17;UQCRC1;AURKAIP1;RPL29;GAPDH;ARF5;COPE;CD320;GALK1
EIF3K human tf ARCHS4 coexpression	24/299	2.3789186868630217E-14	2.1757956297539483E-12	0	0	8.821328308996703	276.72105756057096	COX8A;NDUFA13;NDUFB7;NDUFA11;MRPS12;MRPL27;TIMM13;NDUFB2;NDUFA1;MRPL14;UQCR11;COX7A2;RPL8;TXNDC17;NME1;PSMB6;NDUFS8;UQCRQ;NDUFS5;ROMO1;POLR2H;AURKAIP1;RPL29;LAMTOR4
THAP7 human tf ARCHS4 coexpression	23/299	2.0930722371968981E-13	1.659108593351408E-11	0	0	8.379295532646049	244.63330894908214	PPP1R14B;SIVA1;NDUFA11;DCXR;MRPS12;MRPL28;CIB1;MIF;RPL8;HSD17B10;NUBP2;YIF1B;TUFM;EXOSC4;NDUFS8;POLD2;TSPO;RPS2;AURKAIP1;ARF5;COPE;CD320;GALK1
GTF3A human tf ARCHS4 coexpression	23/299	2.0930722371968981E-13	1.659108593351408E-11	0	0	8.379295532646049	244.63330894908214	MPG;UQCR11;MIF;EMP3;PSMB10;NUBP2;LIMD2;YIF1B;TUFM;PYCARD;DUSP23;EXOSC4;POLD2;TSPO;SH3BGRL3;NAA38;RPS2;AURKAIP1;RPL29;ARF5;COPE;CD320;GALK1
ZNF622 human tf ARCHS4 coexpression	22/299	1.7503505745827912E-12	1.224215784222905E-10	0	0	7.944682032768675	215.0721161255916	ATP6V0B;MRPS12;MRPL28;CIB1;HSD17B10;NUBP2;TUFM;PSMB6;PRDX4;EXOSC4;NDUFS8;EIF6;S100A16;TMEM205;UBC;POLD2;AURKAIP1;GAPDH;ITPA;COPE;CD320;MPDU1
DRAP1 human tf ARCHS4 coexpression	22/299	1.7503505745827912E-12	1.224215784222905E-10	0	0	7.944682032768675	215.0721161255916	PPP1R14B;CD151;GPX1;MPG;MRPL28;ANXA11;EMP3;RPL8;RHOC;PSMB10;STX10;LGALS1;PKM;EIF6;SNX17;POLD2;TSPO;TAGLN2;SH3BGRL3;AURKAIP1;ARF5;COPE
CREB3 human tf ARCHS4 coexpression	21/299	1.3887795048947145E-11	7.863137291999122E-10	0	0	7.5173432682425485	187.93366225845415	PSENEN;ATP6V0B;TPI1;ANXA2;RPS5;MRPL28;RHOC;NUBP2;PSMB6;MYL6;PRDX5;LGALS1;NDUFS8;EIF6;S100A16;TMEM205;TMED3;AURKAIP1;RABAC1;COPE;ATP6V1F
ID3 human tf ARCHS4 coexpression	21/299	1.3887795048947145E-11	7.863137291999122E-10	0	0	7.5173432682425485	187.93366225845415	TPI1;AHCY;SIVA1;NDUFA11;MTFP1;TIMM13;MRPL14;RHOC;TXNDC17;NME1;PSMB6;MYL6;PRDX4;PSMB5;TP53I3;RAB34;NDUFS5;UQCRC1;CKS2;ROMO1;GAPDH
ZNF706 human tf ARCHS4 coexpression	21/299	1.3887795048947145E-11	7.863137291999122E-10	0	0	7.5173432682425485	187.93366225845415	PSENEN;IFI27L2;ISCA2;NDUFB8;SSR4;NDUFB2;NDUFA1;UQCR11;COX7A2;MIF;PTRHD1;TXNDC17;PSMB6;UQCRQ;NDUFS5;TSPO;NAA38;ROMO1;LAMTOR1;RABAC1;ATP6V1F
FARSA human tf ARCHS4 coexpression	21/299	1.3887795048947145E-11	7.863137291999122E-10	0	0	7.5173432682425485	187.93366225845415	PPP1R14B;AHCY;MPG;MRPS12;MRPL28;ENO1;RPL8;NUBP2;NME1;YIF1B;TUFM;TUBA1B;EXOSC4;EIF6;POLD2;RPS2;AURKAIP1;RPL29;GAPDH;COPE;CD320
MLX human tf ARCHS4 coexpression	20/299	1.0434478875894012E-10	5.3941719058426E-9	0	0	7.097138074704802	163.1157984619839	ATP6V0B;TPI1;ACSS2;GSS;ANXA11;MRPL14;CIB1;ENO1;ERAL1;RHOC;MRPL24;NME1;STX10;TUFM;PSMB6;PSMB5;EIF6;UQCRC1;TAGLN2;MSRB1
ZMAT5 human tf ARCHS4 coexpression	20/299	1.0434478875894012E-10	5.3941719058426E-9	0	0	7.097138074704802	163.1157984619839	IFI27L2;ISCA2;ATP6V0B;NDUFA13;NDUFB8;TPI1;NDUFB7;NDUFA11;NDUFB2;UQCR11;HSD17B10;COMMD4;NUBP2;PSMB6;NDUFS8;NAA38;ROMO1;RABAC1;LAMTOR4;ATP6V1F
CDX4 human tf ARCHS4 coexpression	19/299	7.408332164997429E-10	3.670211226742476E-8	0	0	6.683928571428571	140.51787189600716	PSMD14;MTFP1;GSTP1;TIMM13;NDUFA1;MRPL14;HSD17B10;NME1;PSMB6;PYCARD;PRDX4;EXOSC4;PSMB5;TMEM125;RAB34;CKS2;AURKAIP1;VPS25;CD320
ZNF232 human tf ARCHS4 coexpression	18/299	4.958788606801472E-9	2.0331033287886037E-7	0	0	6.277580071174377	120.04054124008044	PSENEN;FIS1;NDUFA13;NDUFB8;MRPL27;TIMM13;NDUFB2;MRPL14;COX7A2;TXNDC17;NME1;PSMB6;PSMB5;UQCRQ;NDUFS5;TMEM126A;CKS2;ROMO1
ZNF581 human tf ARCHS4 coexpression	18/299	4.958788606801472E-9	2.0331033287886037E-7	0	0	6.277580071174377	120.04054124008044	AHCY;RPS5;MRPS12;TIMM13;MRPL28;RPSA;RPL8;STX10;TUFM;PRDX4;EXOSC4;RAB34;ROMO1;RPS2;AURKAIP1;RPL29;ATF4;CD320
NOC4L human tf ARCHS4 coexpression	18/299	4.958788606801472E-9	2.0331033287886037E-7	0	0	6.277580071174377	120.04054124008044	DTYMK;SIVA1;MRPS12;MRPL28;RPL8;NUBP2;YIF1B;TUFM;EXOSC4;NDUFS8;POLD2;RPS2;AURKAIP1;RPL29;COPE;CD320;MPDU1;GALK1
PLEK2 human tf ARCHS4 coexpression	18/299	4.958788606801472E-9	2.0331033287886037E-7	0	0	6.277580071174377	120.04054124008044	CD151;ANXA2;KRT7;G0S2;CAPG;LAMC2;EMP3;RHOC;KRT19;LGALS1;IFI27;EIF6;S100A16;RAB34;TAGLN2;C19ORF33;MISP;MET
RNF114 human tf ARCHS4 coexpression	18/299	4.958788606801472E-9	2.0331033287886037E-7	0	0	6.277580071174377	120.04054124008044	AHCY;SIVA1;MPG;MRPS12;KRT8;MRPL28;CIB1;RPL8;PSMB10;NUBP2;JCHAIN;TUFM;KRT19;EIF6;POLD2;UQCRC1;AP1M2;COPE
NKX2-8 human tf ARCHS4 coexpression	17/299	3.121236337928045E-8	1.1971451631601436E-6	0	0	5.877960992907801	101.58557612247981	PPP1R14B;AHCY;MRPS12;KRT7;MRPL28;RPL8;NME1;TUFM;KRT19;EXOSC4;EIF6;S100A16;POLD2;RPS2;AURKAIP1;MET;CRB3
ZNF691 human tf ARCHS4 coexpression	17/299	3.121236337928045E-8	1.1971451631601436E-6	0	0	5.877960992907801	101.58557612247981	TPI1;MRPL27;TIMM13;NDUFB2;MRPL28;MRPL14;MIF;HSD17B10;NME1;PSMB6;PSMB5;CKS2;LAMTOR1;POLR2H;RABAC1;VPS25;ATP6V1F
PLEKHA4 human tf ARCHS4 coexpression	16/299	1.8422378762777012E-7	6.6376388936187475E-6	0	0	5.484942777279679	85.05563611886011	FIS1;CD151;NNMT;GSS;NDUFB2;ISG15;MIF;ETFB;RHOC;HSD17B10;IFI27;TSPO;LAMTOR1;RABAC1;COPE;ATP6V1F
APTX human tf ARCHS4 coexpression	16/299	1.8422378762777012E-7	6.6376388936187475E-6	0	0	5.484942777279679	85.05563611886011	ISCA2;TPI1;PSMD14;MRPL27;COX7A2;TXNDC17;NME1;PSMB6;NIF3L1;PSMB5;EIF6;NDUFS5;TMEM126A;ROMO1;VPS25;ITPA
HOXB1 human tf ARCHS4 coexpression	15/299	1.0164073926075806E-6	3.2662388913794954E-5	0	0	5.098399804769209	70.35402372009385	SIVA1;PSMD14;AGTRAP;NUBP2;PSMB6;EXOSC4;PSMB5;NDUFS8;PSMB3;RAB34;UQCRC1;AURKAIP1;VPS25;COPE;CD320
ID1 human tf ARCHS4 coexpression	15/299	1.0164073926075806E-6	3.2662388913794954E-5	0	0	5.098399804769209	70.35402372009385	PPP1R14B;AHCY;CD151;KRT7;RPL8;RHOC;TMEM141;TUFM;KRT19;PKM;EIF6;S100A16;RAB34;PLXNB2;MISP
FOXI1 human tf ARCHS4 coexpression	15/299	1.0164073926075806E-6	3.2662388913794954E-5	0	0	5.098399804769209	70.35402372009385	DCXR;KRT8;PDZK1IP1;TMEM141;KRT19;MUC1;TMEM125;S100A16;PSMB3;PMVK;AGR2;MT1G;PLXNB2;AP1M2;CRB3
ZNF408 human tf ARCHS4 coexpression	15/299	1.0164073926075806E-6	3.2662388913794954E-5	0	0	5.098399804769209	70.35402372009385	SIVA1;MRPL28;RPL8;HSD17B10;NUBP2;STX10;YIF1B;TUFM;EXOSC4;TSPO;LAMTOR1;AURKAIP1;ITPA;CD320;GALK1
HOXC11 human tf ARCHS4 coexpression	14/299	5.223583658069625E-6	1.4115547657829057E-4	0	0	4.718209316394434	57.38440393331705	PPP1R14B;ANXA2;KRT8;MRPL28;RPL8;RHOC;TUFM;KRT19;LGALS1;PKM;S100A16;RPS2;GAPDH;ATF4
ELF3 human tf ARCHS4 coexpression	14/299	5.223583658069625E-6	1.4115547657829057E-4	0	0	4.718209316394434	57.38440393331705	CIB1;PRDX5;KRT19;MUC1;TMEM125;SLPI;ALDH3B1;AGR2;LCN2;PLXNB2;TSPAN1;MISP;AP1M2;CRB3
FOSL1 human tf ARCHS4 coexpression	14/299	5.223583658069625E-6	1.4115547657829057E-4	0	0	4.718209316394434	57.38440393331705	PPP1R14B;CD151;ANXA2;EMP3;RHOC;LGALS1;PKM;EIF6;S100A16;RAB34;TAGLN2;GAPDH;MET;TGM2
MESP1 human tf ARCHS4 coexpression	14/299	5.223583658069625E-6	1.4115547657829057E-4	0	0	4.718209316394434	57.38440393331705	COX8A;PPP1R14B;ACSS2;NDUFB7;SIVA1;MRPS12;G0S2;PRDX5;NDUFS8;UQCRQ;PMVK;POLD2;TMED3;AURKAIP1
THAP11 human tf ARCHS4 coexpression	14/299	5.223583658069625E-6	1.4115547657829057E-4	0	0	4.718209316394434	57.38440393331705	GPX1;MPG;RPSA;RPL8;LIMD2;STX10;TUFM;RAB34;TAGLN2;RPS2;LAMTOR1;AURKAIP1;RPL29;ARF5
RPA2 human tf ARCHS4 coexpression	14/299	5.223583658069625E-6	1.4115547657829057E-4	0	0	4.718209316394434	57.38440393331705	NDUFA13;NDUFB8;TPI1;SIVA1;PSMD14;MRPL27;NDUFB2;ENO1;NME1;PSMB6;TUBA1B;PSMB5;PSMB3;PSME2
TCEAL8 human tf ARCHS4 coexpression	14/299	5.223583658069625E-6	1.4115547657829057E-4	0	0	4.718209316394434	57.38440393331705	NDUFA13;PSMD14;MRPL27;NDUFB2;NDUFA1;COX7A2;HMGB1;TXNDC17;PSMB6;PSMB5;NDUFS5;CKS2;ROMO1;CALM2
HIF3A human tf ARCHS4 coexpression	13/299	2.490788599605629E-5	5.923095289862186E-4	0	0	4.344251336898396	46.05048082264626	IFI27L2;NDUFA11;MRPL14;CAPG;UQCR11;EMP3;LGALS1;NDUFS8;IFI27;EIF6;S100A16;UQCRQ;RAB34
NPAS1 human tf ARCHS4 coexpression	13/299	2.490788599605629E-5	5.923095289862186E-4	0	0	4.344251336898396	46.05048082264626	PPP1R14B;AHCY;NDUFB7;NDUFA11;MRPS12;TIMM13;MRPL28;RPSA;RPL8;NUBP2;RPS2;AURKAIP1;RABAC1
HOXB2 human tf ARCHS4 coexpression	13/299	2.490788599605629E-5	5.923095289862186E-4	0	0	4.344251336898396	46.05048082264626	IL32;MPG;EMP3;PSMB10;LIMD2;YIF1B;TSPO;TAGLN2;SH3BGRL3;RPS2;AURKAIP1;RPL29;COPE
ZNF749 human tf ARCHS4 coexpression	13/299	2.490788599605629E-5	5.923095289862186E-4	0	0	4.344251336898396	46.05048082264626	ISCA2;SIVA1;MRPS12;RPL8;NME1;YIF1B;TUFM;DUSP23;EXOSC4;NDUFS8;EIF6;POLD2;CD320
THAP4 human tf ARCHS4 coexpression	13/299	2.490788599605629E-5	5.923095289862186E-4	0	0	4.344251336898396	46.05048082264626	PPP1R14B;AHCY;MRPL28;RPL8;TUFM;PKM;POLD2;UQCRC1;RPS2;AURKAIP1;RPL29;GAPDH;COPE
HMG20B human tf ARCHS4 coexpression	13/299	2.490788599605629E-5	5.923095289862186E-4	0	0	4.344251336898396	46.05048082264626	PPP1R14B;MPG;MRPL28;RPL8;TUFM;PKM;POLD2;PLXNB2;TAGLN2;RPS2;AURKAIP1;ARF5;COPE
CREM human tf ARCHS4 coexpression	12/299	1.097089938218073E-4	0.0021740665609021478	0	0	3.976408600322937	36.25561801938735	PSMB6;IL32;C15ORF48;IFI27L2;NDUFA13;CXCL8;NDUFA1;PSME2;SH3BGRL3;UQCR11;EMP3;ATP6V1F
KLF1 human tf ARCHS4 coexpression	12/299	1.097089938218073E-4	0.0021740665609021478	0	0	3.976408600322937	36.25561801938735	DUSP23;EXOSC4;SLC25A39;HMBS;TSPO;HPS6;MIF;SLC38A5;NUBP2;CD320;YIF1B;TUFM
TP53 human tf ARCHS4 coexpression	12/299	1.097089938218073E-4	0.0021740665609021478	0	0	3.976408600322937	36.25561801938735	TUBA1B;DTYMK;AHCY;EIF6;TUBB;POLD2;RPSA;RPS2;RPL8;RPL29;GAPDH;NME1
NR2F6 human tf ARCHS4 coexpression	12/299	1.097089938218073E-4	0.0021740665609021478	0	0	3.976408600322937	36.25561801938735	KRT19;PPP1R14B;AHCY;CD151;TST;PLXNB2;RPS2;RPL8;AURKAIP1;MISP;AP1M2;TUFM
ZNF574 human tf ARCHS4 coexpression	12/299	1.097089938218073E-4	0.0021740665609021478	0	0	3.976408600322937	36.25561801938735	EXOSC4;SIVA1;POLD2;MRPL28;HPS6;MIF;AURKAIP1;COPE;NUBP2;CD320;YIF1B;TUFM
PHB2 human tf ARCHS4 coexpression	12/299	1.097089938218073E-4	0.0021740665609021478	0	0	3.976408600322937	36.25561801938735	PPP1R14B;AHCY;PKM;POLD2;MRPL28;RPSA;RPS2;RPL8;RPL29;GAPDH;ATF4;TUFM
HMGA1 human tf ARCHS4 coexpression	12/299	1.097089938218073E-4	0.0021740665609021478	0	0	3.976408600322937	36.25561801938735	PPP1R14B;AHCY;PKM;EIF6;S100A16;TUBB;RAB34;POLD2;RPL8;RHOC;GAPDH;TUFM
COPS4 human tf ARCHS4 coexpression	12/299	1.097089938218073E-4	0.0021740665609021478	0	0	3.976408600322937	36.25561801938735	PSMB6;NIF3L1;TPI1;PSMB5;PSMD14;DPH3;TMEM126A;COX7A2;ERAL1;VPS25;CALM2;YWHAZ
DUS3L human tf ARCHS4 coexpression	12/299	1.097089938218073E-4	0.0021740665609021478	0	0	3.976408600322937	36.25561801938735	EXOSC4;MPG;POLD2;MRPL28;RPS2;RPL8;AURKAIP1;RPL29;ARF5;COPE;LIMD2;TUFM
MGMT human tf ARCHS4 coexpression	12/299	1.097089938218073E-4	0.0021740665609021478	0	0	3.976408600322937	36.25561801938735	UQCRQ;DCXR;TMEM205;NDUFB2;PSME2;MRPL28;TSPO;AGTRAP;UQCR11;FUOM;RABAC1;COPE
NR1H3 human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	C15ORF48;GPX1;ACSS2;CCL7;MT1G;G0S2;CAPG;TREM2;FUOM;MMP9;FBP1
ARNTL2 human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	PPP1R14B;PKM;ANXA2;S100A16;SAA1;KRT7;LAMC2;ITGAV;RHOC;MET;THBS1
E2F1 human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	TUBA1B;PPP1R14B;AHCY;PKM;TUBB;POLD2;UQCRC1;RPS2;RPL8;ATF4;TUFM
ELK3 human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	LGALS1;CD151;GPX1;ANXA2;S100A16;RAB34;TAGLN2;EMP3;RHOC;THBS1;TGM2
VAX2 human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	CUEDC2;PPP1R14B;MTFP1;TIMM13;MRPL28;PLXNB2;RPS2;AURKAIP1;MRPL24;NUBP2;TUFM
IRF6 human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	KRT19;SLPI;S100A16;LAMC2;PI3;ITGB6;TSPAN1;MISP;MMP10;AP1M2;CRB3
NR1H2 human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	GPX1;MPG;TSPO;ANXA11;TAGLN2;CAPG;EMP3;ARF5;COPE;LIMD2;STX10
EHF human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	KRT19;MUC1;TMEM125;SLPI;AGR2;LCN2;PI3;TSPAN1;MISP;AP1M2;CRB3
ZNF837 human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	NDUFB7;SLPI;TMEM205;TMED3;RPS2;RPL8;RPL29;ARF5;COPE;PSMB10;LIMD2
ZNF764 human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	ISCA2;EXOSC4;HPS6;POLL;MIF;NUBP2;CD320;LIMD2;YIF1B;TUFM;GALK1
TRMT1 human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	PPP1R14B;POLD2;MRPL28;TAGLN2;RPS2;RPL8;AURKAIP1;RPL29;COPE;CD320;TUFM
RNF113A human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	IL32;ATP6V0B;EIF6;TMEM205;PSME2;SH3BGRL3;UQCR11;AURKAIP1;COPE;PSMB10;STX10
YEATS4 human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	PSMB6;NIF3L1;TPI1;PSMB5;PSMD14;CKS2;MRPL14;HMGB1;CALM2;TXNDC17;NME1
MST1R human tf ARCHS4 coexpression	11/299	4.4411457546256905E-4	0.007135840948986414	0	0	3.6145664778856528	27.90238559042398	KRT19;MUC1;TST;S100A16;AGR2;KRT7;ANXA11;PLXNB2;TSPAN1;MISP;MET
HIF1A human tf ARCHS4 coexpression	10/299	0.0016428549926343686	0.022452351566003035	0	0	3.2586129080788324	20.892009137129186	TAGLN;LGALS1;CXCL8;PKM;ANXA2;ITGAV;SLC7A11;PTGS2;MET;THBS1
HES1 human tf ARCHS4 coexpression	10/299	0.0016428549926343686	0.022452351566003035	0	0	3.2586129080788324	20.892009137129186	COX8A;MYL6;NDUFA13;HSP90AA1;NDUFA11;UQCRQ;NDUFS5;CKS2;ID3;ROMO1
HOXC13 human tf ARCHS4 coexpression	10/299	0.0016428549926343686	0.022452351566003035	0	0	3.2586129080788324	20.892009137129186	KRT19;PPP1R14B;AHCY;PKM;S100A16;KRT8;KRT7;RPS2;RPL8;TUFM
SPDEF human tf ARCHS4 coexpression	10/299	0.0016428549926343686	0.022452351566003035	0	0	3.2586129080788324	20.892009137129186	KRT19;MUC1;TMEM125;S100A16;KRT8;TMED3;AGR2;PLXNB2;TSPAN1;AP1M2
HESX1 human tf ARCHS4 coexpression	10/299	0.0016428549926343686	0.022452351566003035	0	0	3.2586129080788324	20.892009137129186	PSMB6;NDUFA13;PSMB5;NDUFS5;CKS2;TIMM13;NDUFB2;COX7A2;ROMO1;TXNDC17
ALX1 human tf ARCHS4 coexpression	10/299	0.0016428549926343686	0.022452351566003035	0	0	3.2586129080788324	20.892009137129186	PRDX4;MTFP1;GSTP1;TIMM13;NDUFB2;MRPL14;ISG15;HSD17B10;NME1;TUFM
PRDM13 human tf ARCHS4 coexpression	10/299	0.0016428549926343686	0.022452351566003035	0	0	3.2586129080788324	20.892009137129186	SIVA1;MTFP1;DCXR;MRPS12;MRPL28;RPS2;RPL8;AURKAIP1;RPL29;ATF4
TCF19 human tf ARCHS4 coexpression	10/299	0.0016428549926343686	0.022452351566003035	0	0	3.2586129080788324	20.892009137129186	TUBA1B;PPP1R14B;AHCY;PKM;TUBB;POLD2;ENO1;RPL8;GAPDH;TUFM
DUSP12 human tf ARCHS4 coexpression	10/299	0.0016428549926343686	0.022452351566003035	0	0	3.2586129080788324	20.892009137129186	PSMB6;ISCA2;TUBA1A;PSMB5;PSMD14;TMEM126A;COX7A2;CALM2;TXNDC17;NME1
PSMD11 human tf ARCHS4 coexpression	10/299	0.0016428549926343686	0.022452351566003035	0	0	3.2586129080788324	20.892009137129186	PSMB6;TPI1;PSMB5;EIF6;PSMD14;PSMB3;MRPL14;ENO1;ERAL1;NME1
